Title,PhoneNumber,Address,Company Website,Email,Social medias
CMG One Maillot,145741404,17 Rue du Débarcadère75017 Paris,http://www.cmgsportsclub.com/clubs/one/maillot,clubserviceadherent@cmgsportsclub.com,"https://www.facebook.com/cmgsportsclub,https://www.instagram.com/cmgsportsclub/"
CMG One Monceau,143806614,24 Rue de Chazelles75017 Paris,http://www.cmgsportsclub.com/clubs/one/monceau,clubserviceadherent@cmgsportsclub.com,"https://www.facebook.com/cmgsportsclub,https://www.instagram.com/cmgsportsclub/"
CMG One Montparnasse,145442435,149 rue de Rennes75006 Paris,http://www.cmgsportsclub.com/clubs/one/montparnasse,clubserviceadherent@cmgsportsclub.com,"https://www.facebook.com/cmgsportsclub,https://www.instagram.com/cmgsportsclub/"
CMG One Nation,143459312,16 Rue des Colonnes du Trône75012 Paris,http://www.cmgsportsclub.com/clubs/one/nation,clubserviceadherent@cmgsportsclub.com,"https://www.facebook.com/cmgsportsclub,https://www.instagram.com/cmgsportsclub/"
EasyGym Palais Royal,140200303,147 Rue Saint Honoré75001 Paris,http://www.cmgsportsclub.com/clubs/one/palais-royal,clubserviceadherent@cmgsportsclub.com,"https://www.facebook.com/cmgsportsclub,https://www.instagram.com/cmgsportsclub/"
CMG One Saint-Lazare,144560401,13 Rue Boursault75017 Paris,http://www.cmgsportsclub.com/clubs/one/saint-lazare,clubserviceadherent@cmgsportsclub.com,"https://www.facebook.com/cmgsportsclub,https://www.instagram.com/cmgsportsclub/"
CMG Pure Bastille,156950905,4 Place de la Bastille75012 Paris,http://www.cmgsportsclub.com/clubs/pure/bastille,clubserviceadherent@cmgsportsclub.com,"https://www.facebook.com/cmgsportsclub,https://www.instagram.com/cmgsportsclub/"
CMG Waou Auteuil,146518818,11 Rue Chanez75016 Paris,http://www.cmgsportsclub.com/clubs/waou/auteuil,clubserviceadherent@cmgsportsclub.com,"https://www.facebook.com/cmgsportsclub,https://www.instagram.com/cmgsportsclub/"
CMG One Bercy,144678350,45 rue des Pirogues de Bercy75012 Paris,http://www.cmgsportsclub.com/clubs/waou/bercy,clubserviceadherent@cmgsportsclub.com,"https://www.facebook.com/cmgsportsclub,https://www.instagram.com/cmgsportsclub/"
CMG Waou Etoile,140680021,1 Place du Général Kœnig75017 Paris,http://www.cmgsportsclub.com/clubs/waou/etoile,clubserviceadherent@cmgsportsclub.com,"https://www.facebook.com/cmgsportsclub,https://www.instagram.com/cmgsportsclub/"
FIT'N MOVE Marseille,666274012,54 rue de Rome13001 Marseille,http://www.coaching-sportif-fitnmove.fr,,
COMB Musculation Fitness,149656950,Gymnase Romain RollandRue de la Fontaine92220 Bagneux,http://www.combagneux.fr/sections/musculation/muscu.html,,
Le Village Chorégraphique,670231244,50 rue Raspail92270 Bois-Colombes,http://www.commeondanse.fr,,
Comonbody,618730246,Parc Monceau75008 Paris,http://www.comonbody.com,,
Biosport Marseille,484255601,82A Boulevard Michelet13008 Marseille,http://www.complexesportifrenemagnac.com/biosport-sport-sante-marseille/,contact@grandstginiez.com,
CONGA LOCA  SALSA,662689933,16 Rue du Révérend Père Aubry94120 Fonteay-Sous-Bois,http://www.congaloca.com,,
Informations sur Association Sportive Corona Boxe Anglaise Strasbourg,33760901468," Rue des Vanneaux 5, 67100, Strasbourg ",http://www.coronaboxe.com/,,
COSY FITNESS,169899134,Avenue de la Tour Maury91280 Saint-Pierre-Du-Perray,http://www.cosyfitness.com,,
Cothidance,147680551,29 rue jean bonal92250 La-Garenne-Colombes,http://www.cothidance92.fr,,
Créa Danse,491932630,20 avenue de la Campane13012 Marseille,http://www.crea-danse.com,contactcreadanse@gmail.com,
CROSSFIGHT,667747058,91 boulevard Poniatowski75012 Paris,http://www.crossfight.fr,,
Informations sur CrossFit Bordeaux,33973540014," , 33370, Artigues-près-Bordeaux ",http://www.crossfitbordeaux.com/,crossfitbordeaux@gmail.com,
Informations sur CrossFit des Sacres - Reims,33351423106," Rue du Commerce 27, 51350, Cormontreuil ",http://www.crossfit-des-sacres.com/,contact@crossfit-des-sacres.com,
CrossFit Epsilon,676216773,81 rue Saint Jacques13006 Marseille,http://www.crossfitepsilon.com/,,
Crossfit Lutèce,618954370,4 rue Jules Simon75015 Paris,http://www.crossfitlutece.com/,,
Informations sur Crossfit Minimes,33769305993," Rue Marc Miguet 7, 31200, Toulouse ",http://www.crossfitminimes.com/,,"https://www.facebook.com/crossfitminimes,https://www.instagram.com/crossfitminimes/?hl=fr"
Crossfit New Area,491313231,57 Montée de St MenetZI Delta la Valentine13011 Marseille,http://www.crossfitnewarea.com/,contact@crossfitnewarea.com,
Informations sur Crossfit Nice - The Wolf Pack,33984001189," Rue de Sospel 3, 06300, Nice ",http://www.crossfit-nice.com/,crossfitnice@hotmail.com,"https://www.facebook.com/crossfit.nice.12,https://instagram.com/crossfitnice/"
Informations sur CrossFit Nice 2 - The Wolf Pack,33493171259," Av. Simone Veil, 06200, Nice ",http://www.crossfit-nice.com/,crossfitnice@hotmail.com,"https://www.facebook.com/crossfit.nice.12,https://instagram.com/crossfitnice/"
Crossfit PHOCEA,782453416,268 avenue de la Capelette13010 Marseille,http://www.crossfitphocea-marseille.fr/,contact@crossfitphocea-marseille.fr,
CrossFit Wonders,617600276,10 rue Marcel Sembat93100 Montreuil-Sous-Bois,http://www.crossfitwonders.com/,,
CryoFitness Bastille,144746629,14 Rue Lacuée75012 Paris,http://www.cryofitness-bastille.com/,,
Curves Vincennes Saint Mandé Montreuil,953208017,120 rue de Lagny93100 Montreuil,http://www.curves.eu/fr,,"https://www.facebook.com/Curves.France/,https://www.instagram.com/curvesfrance/"
Daljeet Kaur Yoga,684819365,42 rue Charles Laffittes92200 Neuilly-Sur-Seine,http://www.daljeet-yoga.fr,daljeetkaur@hotmail.fr,
Danc'Up Studio,661635224,"26 rue François Mauriac1er étage, 4ème porte à droite13010 Marseille",http://www.danc-up-studio.fr,,
Centre de Danse Zambetti,145464479,58 rue Meuniers92220 Bagneux,http://www.danse-92.fr/page2.html,,
Auxenfants Odile,632120453,21 rue Pierre Brossolette92400 Courbevoie,http://www.dansodile.com/,,
Dia Danse,141150101,60 rue de la Belle-Feuille92100 Boulogne-Billancourt,http://www.diadanse.fr,,
District Training Zone Montreuil,668488770,126 Rue Ernest Savart93100 Montreuil,http://www.district-trainingparis.com/,,
DO IN SPORT,142051924,15 bis rue de la ChapelleM° Marx Dormoy75018 Paris,http://www.do-in-sport.fr,,
Dojo de Grenelle,143063887,21-23 rue de l'Amiral Roussin75015 Paris,http://www.dojodegrenelle.com/,,"https://www.facebook.com/pages/Dojo-de-Grenelle/159858704053711,https://www.instagram.com/dojogrenelleparis/"
Informations sur Salle de sport EASY FIT Nimes,33972854057," Av. Marechal Juin 1342, 30900, Nîmes ",http://www.easy-fit.com/,,
Dancenter Paris,143809023,6 impasse de Lévis75017 Paris,http://www.ecole-de-danse-dancenter.fr/,,
Ecole Française de JuJitsu et Self-Défense,661641096,108 rue de FontenayCercle Tissier94300 Vincennes,http://www.efjjsd.fr,,
Ecole Française de Yoga,142780305,3 rue Aubriot75004 Paris,http://www.efy.asso.fr/,,
Egocentrik,170190689,78 avenue Verdier92120 Montrouge,http://www.egocentrik.fr,,
Elec Fitness Marseille,768692982,53 Rue de Forbin13002 Marseille,http://www.elecfitness.fr/,,
El Tango,610019493,53 rue Barthélémy13001 Marseille,http://www.el-tango.fr,,
Ecole Marseillaise de Yoga,491407506,10 avenue Aillaude13008 Marseille,http://www.emyoga.fr/pages_ecole/ecole.htm,ecoleyoga13@orange.fr,
Energie Forme Villejuif,180515500,67 avenue de StalingradCentre Commercial Carrefour Villejuif 7 - Parking terrasse - Niveau 194800 Villejuif,http://www.energieforme.net,,"https://www.instagram.com/energieformeclubs/,https://www.facebook.com/energie.forme.net/"
Energie Forme Kremlin Bicêtre,141654960,55-69 Avenue de FontainebleauFace au centre Okabe94270 Le-Kremlin-bicêtre,http://www.energieforme.net/kremlin.html,,"https://www.instagram.com/energieformeclubs/,https://www.facebook.com/energie.forme.net/"
Energym,143225500,6 rue Lalande75004 Paris,http://www.energymer.fr/,,
Enjoy by FKC,140350505,36 rue de Nantes75019 Paris,http://www.enjoy-fkc.com/,,
Équilibre Pilates,183917530,146 rue Montmartre75002 Paris,http://www.equilibrepilates.fr,,
Eric Gym,141240406,21 avenue de le Division Leclerc94230 Cachan,http://www.ericgym.fr/,,
Esmira Danse Orientale,770161225,78 rue du 11 Novembre 191894700 Maisons-Alfort,http://www.esmira.fr,,
Espace Sattva,147374056,7 Rue du Cardinal Mercier75009 Paris,http://www.espacesattva.fr/,,
Espace Sport & Danse,142721544,40 rue de Quincampoix75004 Paris,http://www.espacesportetdanse.com/,yogasreemati@gmail.com ,
Etoiles d'Egypte,615295654,Route de Gardanne Collége de Simiane-Collongue13109 SIMIANE-COLLONGUE,http://www.etoiles-degypte.fr,etoilesdegypte@hotmail.fr ,
Faites Vous Coacher (Coach Sportif),630563266,97 rue de Rome75017 Paris,http://www.faitesvouscoacher.fr,,
Feeling Dance Factory,149420404,100 Avenue du Général Leclerc93500 Pantin,http://www.feelingdance.fr,secretariatfeeling@hotmail.fr,
FIGHT'NESS Gym Pantin,952633239,6 rue La Guimard1er étage de la ZAC de l'Ourcq93500 Pantin,http://www.fightness-gym.fr/,fightness.grenoble@gmail.com,
Filleness Sport et Bien Être,146371018,83 rue de Villiers92200 Neuilly-Sur-Seine,http://www.filleness.com,,
Fit and Slim,142881137,13 rue Benjamin Franklin75016 Paris,http://www.fitandslim.fr,,
Fit Factory Crossfit Massilia,491497828,Valad ParcImpasse Paradou Bat C7b13009 Marseille,http://www.fitfactorymarseille.fr/,,
Fit'Impact,625942408,2 rue du Capitaine Guynemer92270 Bois-Colombes,http://www.fitimpact.fr/,,
Informations sur Fitlane Nice Gare du Sud,33422780017," Rue de la Gare du S 1, 06000, Nice ",http://www.fitlane.com/,bagneux@fitnesspark.fr,"https://www.facebook.com/fitnessparkofficiel,https://www.instagram.com/fitnessparkofficiel/"
Informations sur Fitlane Nice le Ray,33422780016," Cité du Ray, 06100, Nice ",http://www.fitlane.com/,bagneux@fitnesspark.fr,"https://www.facebook.com/fitnessparkofficiel,https://www.instagram.com/fitnessparkofficiel/"
Fitness Altitude Marseille,491196406,52 boulevard de la PommeRoute de la Valentine aux Caillols13011 Marseille,http://www.fitness-altitude.com/,bagneux@fitnesspark.fr,"https://www.facebook.com/fitnessparkofficiel,https://www.instagram.com/fitnessparkofficiel/"
Fitness Attitude Marseille,491904514,54 rue Paul Codaccioni13007 Marseille,http://www.fitnessattitude.lesite.pro/index.php,bagneux@fitnesspark.fr,"https://www.facebook.com/fitnessparkofficiel,https://www.instagram.com/fitnessparkofficiel/"
Bolly Deewani,661495679,10 Rue Tourneux75012 Paris,http://www.fitnessbollywood.com/,bagneux@fitnesspark.fr,"https://www.facebook.com/fitnessparkofficiel,https://www.instagram.com/fitnessparkofficiel/"
Fitness Park Bagnolet,0603922788et0148389588,16 Rue Pierre et Marie Curie93170 Bagnolet,http://www.fitnesspark.fr/club/bagnolet,bagneux@fitnesspark.fr,"https://www.facebook.com/fitnessparkofficiel/,https://www.instagram.com/fitnessparkofficiel/"
Fitness Park Villeneuve-la-Garenne - Qwartz,186529848,4 boulevard GalliéniFutur Centre commercial Villeneuve-La-Garenne92390 Villeneuve-La-Garenne,http://www.fitnesspark.fr/clubs.php,bagneux@fitnesspark.fr,"https://www.facebook.com/fitnessparkofficiel/,https://www.instagram.com/fitnessparkofficiel/"
Fitness Park Bagneux,146651233,168-170 avenue Aristide Briand92220 Bagneux,http://www.fitnesspark-bagneux-cachan.com,bagneux@fitnesspark.fr,"https://www.facebook.com/fitnessparkofficiel/,https://www.instagram.com/fitnessparkofficiel/"
Fitness Park Courbevoie,147684290,68 Boulevard de la Mission Marchand92400 Courbevoie,http://www.fitnesspark-courbevoie.fr/,accueil@fitnesspark-courbevoie.fr,"https://www.facebook.com/fitnessparkofficiel/,https://www.instagram.com/fitnessparkofficiel/"
Fitness Park Vitry,184230884,99 Boulevard de Stalingrad94400 Vitry-sur-Seine,http://www.fitnesspark-vitry.fr,vitry@fitnesspark.fr,"https://www.facebook.com/FitnessParkVitry,https://www.instagram.com/fitnessparkvitry"
Fitness Story Paris 18,142291683,90 Avenue de Saint-Ouen75018 Paris,http://WWW.FITNESSSTORY.FR,,
FIZIX,174704545,17 rue Pitois92800 Puteaux,http://www.fizix.io,,
Studio Fly Yoga,649496256,61 rue Faubourg Poissonnière75009 Paris,http://www.fly-yoga.fr,Contact@fly-yoga.fr,
Aquaboulevard Forest Hill,153781017,4 - 6 rue Louis Armand75015 Paris,http://www.forest-hill.fr,,"https://www.facebook.com/ForestHill.fb/,https://www.instagram.com/clubsforesthill/"
Form and you,662351464,Région parisienne75001 Paris,http://www.formandyou.fr,,
Form's & Fitness,177465763,11 Rue Jean Pierre Timbaud92130 Issy-les-Moulineaux,http://www.form-s-et-fitness.fr,,
Front de Seine Fitness,145753537,44 Rue Emeriau75015 Paris,http://www.frontdeseine.net,client@frontdeseine.net,"https://www.facebook.com/frontdeseine,https://www.instagram.com/frontdeseine/"
Gada Fitness Paris 18,142234033,45 rue de Clignancourt75018 Paris,http://www.gada-fitness.com,,
Danse Georges et Rosy,145486676,20 rue Varenne75007 Paris,http://www.georgesetrosy.com/,ecole@georgestrosy.com,
GIGAFIT Paris 18,140353151,5-7 rue Ordener75018 Paris,http://www.gigafit.fr/club/52-paris-18,contact@gigafit.fr,"https://www.facebook.com/gigafit.france,https://www.instagram.com/gigafit.france/"
GIGAFIT Paris 19,967179937,82 Rue Petit75019 Paris,http://www.gigafit.fr/club/89-paris-19,contact@gigafit.fr,"https://www.facebook.com/gigafit.france,https://www.instagram.com/gigafit.france/"
GIGAFIT Paris 16,603179828,17 Rue Claude Terrasse75016 Paris,http://www.gigafit.fr/club/paris-16,contact@gigafit.fr,"https://www.facebook.com/gigafit.france,https://www.instagram.com/gigafit.france/"
Informations sur GIGAFIT Toulon Bon-Rencontre,33494986429," Avenue Aristide Briand 85, 83200, Toulon ",http://www.gigafit.fr/club/toulon-bon-rencontre?utm_source=google&utm_medium=mybusiness,contact@gigafit.fr,"https://www.facebook.com/gigafit.france,https://www.instagram.com/gigafit.france/"
Gigaform Cours Lieutaud,491537750,135 Cours Lieutaud13006 Marseille,http://www.gigaform.fr,,
Giga Zumba Bastille,699976565,5 passage des Taillandiers75011 Paris,http://www.giga-zumba.fr,,
GLAMFITNESS,980977175,5 rue Lorget93200 Saint-Denis,http://www.glamfitness.fr,contact@glamfitness.fr,
Global Training Center Paris 16,145253385,123 Avenue de Versailles75016 Paris,http://www.globaltrainingcenter.fr,,
Informations sur Grenoble Gymnastique,33476461997," Rue Léo Lagrange 8, 38100, Grenoble ",http://www.grenoblegymnastique.fr/festigym/,grenoblegym38@gmail.com,
Gym et Yoga,142278907,8 place Boulnois75017 Paris,http://www.gym-et-yoga.com/,contact@gym-et-yoga.com,"https://www.facebook.com/Studiogymetyoga,https://www.instagram.com/studiogymetyoga_"
GYM Flash Paris 15,171326187,15 Rue de Cronstadt75015 Paris,http://www.gymflashparis.fr,,
Gym Loisirs,147362709,28 rue Lazare Carnot92140 Clamart,http://www.gymloisirs.com,,
Palestra Club Paris,143296905,10 bis rue des Boulangers75005 Paris,http://www.gympauldaniel.com,catherine.daniel0536@orange.fr,https://facebook.com/pages/Palestra%20Clubs/1094102960695184/
GymStreet Marseille,491085126,29 boulevard de brianconQUARTIER EUROMEDITERRANEE13003 Marseille,http://www.gymstreet-marseille.com/,,
Gym Studio Parmentier,143580055,107 avenue Parmentier75011 Paris,http://www.gymstudioparmentier.fr/club-forme,,
Gyrotonic® Paris,147000213,5 rue de Charonne75011 Paris,http://www.gyrotonicparis.com/,,
Les Cents Ciel,146200701,45 bis avenue Edouard Vaillant92100 Boulogne-Billancourt,http://www.hammam-lescentciels.com/,,
Hangar Fit,143637943,20 rue Jean Moulin93260 Les-Lilas,http://www.hangarfit.com,,
Harmonie Studio Pilates,983306278,17-19 Boulevard Montmartre75002 Paris,http://www.harmoniestudiopilates.com/index.html,,
RITM Boulogne,175602940,18 - 20 rue de la Saussière92100 Boulogne-Billancourt,http://www.healthcity.fr,,
BASIC FIT Paris 12 Crozatier,180491060,17 rue Crozatier75012 Paris,http://www.healthcity.fr,,
BASIC FIT Paris 12 Netter,144674400,17 avenue du Docteur Arnold Netter75012 Paris,http://www.healthcity.fr,,
RITM Paris 8 Champs Elysées,180490496,76-78 avenue des Champs ElyséesCentre des Arcades75008 Paris,http://www.healthcity.fr,,
Heroes Paris,662962146,40 rue de Maubeuge75009 Paris,http://www.heroesparis.com,,
Hikm'Art School - Danse Chant Soutien Scolaire,669307322,12 place de la resistance93200 Saint-Denis,http://www.hikmart.fr,,
Hima Yoga,145269714,7 rue Chaptal75009 Paris,http://www.himayoga.com/,,"https://www.instagram.com/celine_miconnet/,https://www.facebook.com/Federation.francaise.green.yoga"
Home-Coach,664802345,19 avenue d'Italie75013 Paris,http://www.home-coach.com,forme@home-coach.com,
Informations sur HTC Sante Strasbourg,33981275458," , 67300, Schiltigheim ",http://www.htc-sante.com/,,https://www.instagram.com/htc.sante/
Hyperminceur Paris 13,145354535,46 boulevard de l'Hopital75013 Paris,http://www.hyperminceur.com,claude@hyperminceur.com,
Institut Français de Yoga,142964455,2 rue Valois75001 Paris,http://www.ify.fr/,communication@ify.fr,"https://www.instagram.com/institutfrancaisdeyoga/,"
"Informations sur Instants PILATES : 2 salles , Balma Gramont, Montrabé (Toulouse nord)",33684888512," Rue Louis Renault 11, 31130, Balma ",http://www.instantspilates.com/,mpgabis.eschmitt.endorfina@hotmail.fr,"https://www.facebook.com/maripiGabis/,https://www.instagram.com/maripigabis.eschmitt/?hl=f"
AquaSlim Paris 8,173290279,76 boulevard Malesherbes75008 Paris,http://www.institut-cellulite-aquagym.com/index.htm,,
Institut Mathurins,142657552,49 rue des Mathurins75008 Paris,http://www.institutmathurins.fr,,
Informations sur IZISPORT - Saint-Étienne,33477596063," Rue Emile Zola 224, 42650, Saint-Jean-Bonnefonds ",http://www.izisport.com/,42230@izisport.com,"https://www.facebook.com/Izisport42/,https://www.instagram.com/izisport42/"
j'adore la zumba,33699976565,Studio Massaro: 290 Boulevard Voltaire 75011 Paris M° Nation sortie voltaire75011 Paris,http://www.jadorelazumba.fr,,
JAZZNAT,631268354,78 rue du 11 novembre 191894700 Maisons-Alfort,http://www.jazznat.com,jazznat@orange.fr,https://www.facebook.com/centrededansejazznat?fref=ts
Jim Water Paris 9,140239125,49 rue de Chateaudun75009 Paris,http://www.jimwater.fr/,,
J'M Tonic Boulogne,141410212,2bis Avenue Desfeux92100 Boulogne-Billancourt,http://www.jmtonic.fr,contact@jmtonic.com,https://www.facebook.com/CENTRE-POWER-PLATE-JM-TONIC-377357225823
J'M Tonic Paris 15,951456054,12 Rue Desaix75015 Paris,http://www.jmtonic.fr/paris15/index.html,contact@jmtonic.com,https://www.facebook.com/CENTRE-POWER-PLATE-JM-TONIC-377357225823
JP Klub Marseille,491026207,94 chemin de Sainte Marthe13014 Marseille,http://www.jp-klub.fr,,
Just Coaching,625142844,66 avenue des Champs ElyséesEspace 4175008 Paris,http://www.justcoaching.fr,contact@justcoaching.fr,"https://www.facebook.com/JustCoaching/,"
